PLAYER_ID,PLAYER_NAME,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,PTS,PLUS_MINUS,SALARY
1627736,Malik Beasley,0.94,0.781,0.357,0.386,0.593,0.583,0.585,0.413,0.029,0.034,0.109,0.317,0.27,0.128,0.159,0.333,0.028,0.326,0.773,2019706
1628370,Malik Monk,0.855,0.684,0.478,0.525,0.593,0.438,0.5,0.35,0.235,0.241,0.087,0.257,0.212,0.468,0.477,0.286,0.139,0.444,0.606,9945830
1642013,Malik Williams,0.072,0.396,0.113,0.208,0.355,0.021,0.059,0.2,0.0,0.026,0.457,0.327,0.394,0.028,0.091,0.19,0.167,0.078,0.231,77212
1629603,Mamadi Diakite,0.06,0.099,0.061,0.042,0.893,0.0,0.017,0.0,0.069,0.086,0.043,0.05,0.051,0.028,0.045,0.095,0.056,0.058,0.625,368600
1641970,Maozinha Pereira,0.072,0.455,0.226,0.212,0.688,0.146,0.161,0.385,0.098,0.121,0.348,0.366,0.387,0.028,0.159,0.429,0.167,0.199,0.662,
1630699,MarJon Beauchamp,0.566,0.329,0.148,0.148,0.653,0.125,0.136,0.4,0.039,0.052,0.109,0.158,0.153,0.055,0.136,0.143,0.028,0.127,0.588,2609400
202694,Marcus Morris Sr.,0.578,0.436,0.209,0.229,0.588,0.208,0.203,0.403,0.069,0.078,0.109,0.228,0.197,0.064,0.136,0.143,0.083,0.184,0.546,
1631204,Marcus Sasser,0.843,0.497,0.27,0.305,0.573,0.271,0.288,0.375,0.078,0.078,0.043,0.158,0.131,0.303,0.295,0.286,0.056,0.239,0.44,2624040
203935,Marcus Smart,0.229,0.797,0.443,0.504,0.576,0.438,0.568,0.313,0.216,0.241,0.065,0.238,0.197,0.394,0.705,1.0,0.083,0.418,0.556,18833713
1631109,Mark Williams,0.217,0.706,0.452,0.335,0.869,0.0,0.0,0.0,0.235,0.293,0.87,0.564,0.708,0.11,0.205,0.381,0.306,0.366,0.551,3908160
1628365,Markelle Fultz,0.506,0.556,0.313,0.322,0.632,0.021,0.034,0.222,0.049,0.069,0.283,0.188,0.234,0.257,0.273,0.476,0.083,0.225,0.616,17000000
202693,Markieff Morris,0.301,0.211,0.078,0.11,0.452,0.125,0.136,0.357,0.02,0.017,0.043,0.129,0.109,0.055,0.114,0.095,0.028,0.072,0.5,2019706
1641806,Markquis Nowell,0.0,0.083,0.0,0.042,0.0,0.0,0.0,0.0,0.196,0.172,0.435,0.0,0.146,0.183,0.0,0.476,0.0,0.058,0.787,
1629716,Marques Bolden,0.12,0.283,0.13,0.097,0.91,0.0,0.008,0.0,0.029,0.034,0.196,0.218,0.226,0.037,0.068,0.143,0.167,0.098,0.532,
1628963,Marvin Bagley III,0.59,0.553,0.417,0.347,0.784,0.042,0.042,0.391,0.186,0.216,0.565,0.356,0.453,0.101,0.273,0.19,0.194,0.337,0.477,12500000
1630222,Mason Jones,0.048,0.136,0.035,0.068,0.335,0.083,0.119,0.286,0.02,0.034,0.043,0.079,0.073,0.092,0.091,0.095,0.0,0.04,0.537,
203486,Mason Plumlee,0.542,0.382,0.165,0.14,0.762,0.0,0.008,0.0,0.147,0.19,0.283,0.376,0.372,0.11,0.182,0.143,0.111,0.153,0.611,5000000
1629680,Matisse Thybulle,0.771,0.602,0.165,0.208,0.531,0.25,0.305,0.346,0.029,0.034,0.109,0.158,0.153,0.128,0.136,0.81,0.222,0.156,0.435,10500000
1630562,Matt Hurt,0.084,0.369,0.13,0.182,0.473,0.125,0.212,0.25,0.039,0.034,0.239,0.089,0.146,0.046,0.068,0.19,0.111,0.115,0.532,
1630346,Matt Ryan,0.325,0.361,0.157,0.169,0.581,0.312,0.28,0.451,0.049,0.043,0.043,0.119,0.102,0.055,0.159,0.095,0.0,0.156,0.625,1500000
1631108,Max Christie,0.795,0.366,0.13,0.153,0.572,0.125,0.153,0.356,0.049,0.06,0.043,0.188,0.153,0.083,0.114,0.143,0.083,0.121,0.588,1719864
1629622,Max Strus,0.831,0.845,0.374,0.441,0.56,0.5,0.576,0.351,0.108,0.121,0.196,0.386,0.35,0.367,0.364,0.429,0.111,0.352,0.769,14487684
1628467,Maxi Kleber,0.506,0.532,0.13,0.144,0.578,0.146,0.178,0.348,0.078,0.095,0.152,0.257,0.241,0.147,0.159,0.19,0.194,0.127,0.736,11000000
1641721,Maxwell Lewis,0.398,0.07,0.009,0.025,0.254,0.0,0.025,0.111,0.01,0.009,0.022,0.01,0.007,0.018,0.068,0.048,0.0,0.009,0.505,1119563
1630695,Micah Potter,0.181,0.299,0.104,0.106,0.636,0.125,0.11,0.429,0.039,0.043,0.13,0.208,0.197,0.037,0.068,0.143,0.111,0.095,0.519,
1629008,Michael Porter Jr.,0.964,0.837,0.557,0.564,0.648,0.563,0.576,0.397,0.108,0.121,0.283,0.564,0.511,0.138,0.25,0.238,0.194,0.481,0.87,33386850
1628969,Mikal Bridges,0.976,0.92,0.6,0.669,0.584,0.563,0.61,0.372,0.304,0.336,0.174,0.366,0.328,0.33,0.455,0.476,0.111,0.565,0.495,21700000
201144,Mike Conley,0.904,0.762,0.339,0.36,0.612,0.5,0.449,0.442,0.127,0.129,0.109,0.238,0.212,0.541,0.295,0.571,0.056,0.329,0.769,24360000
203488,Mike Muscala,0.627,0.291,0.096,0.123,0.481,0.104,0.153,0.292,0.029,0.043,0.152,0.158,0.175,0.064,0.091,0.095,0.056,0.086,0.523,4010730
1628970,Miles Bridges,0.819,0.989,0.704,0.742,0.618,0.479,0.551,0.349,0.245,0.267,0.217,0.624,0.533,0.303,0.455,0.429,0.139,0.605,0.176,7921300
1630540,Miles McBride,0.807,0.511,0.261,0.284,0.605,0.333,0.331,0.41,0.059,0.06,0.109,0.099,0.109,0.156,0.091,0.333,0.028,0.239,0.593,1836096
1629011,Mitchell Robinson,0.361,0.652,0.209,0.174,0.77,0.0,0.0,0.0,0.088,0.181,1.0,0.386,0.62,0.055,0.182,0.571,0.306,0.161,0.62,15681818
1628964,Mo Bamba,0.675,0.337,0.148,0.148,0.656,0.083,0.093,0.391,0.059,0.078,0.304,0.277,0.307,0.064,0.159,0.19,0.306,0.127,0.565,2019706
1628420,Monte Morris,0.386,0.374,0.165,0.195,0.542,0.167,0.178,0.386,0.039,0.052,0.043,0.149,0.124,0.193,0.045,0.286,0.083,0.144,0.722,9800926
1629021,Moritz Wagner,0.952,0.463,0.365,0.292,0.805,0.104,0.119,0.33,0.206,0.224,0.326,0.287,0.314,0.11,0.273,0.238,0.083,0.314,0.657,8000000
1629650,Moses Brown,0.253,0.233,0.13,0.127,0.68,0.0,0.0,0.0,0.039,0.121,0.37,0.218,0.285,0.028,0.114,0.095,0.083,0.098,0.477,2019706
1630541,Moses Moody,0.783,0.457,0.252,0.271,0.618,0.229,0.254,0.36,0.108,0.121,0.217,0.198,0.219,0.083,0.159,0.286,0.111,0.233,0.671,3918480
1631338,Mouhamadou Gueye,0.12,0.281,0.087,0.148,0.387,0.0,0.025,0.0,0.039,0.069,0.239,0.099,0.153,0.046,0.25,0.143,0.444,0.069,0.264,
1631243,Mouhamed Gueye,0.06,0.313,0.113,0.161,0.466,0.104,0.127,0.333,0.078,0.086,0.37,0.198,0.27,0.064,0.045,0.381,0.194,0.115,0.287,1119563
1631217,Moussa Diabate,0.12,0.144,0.078,0.072,0.704,0.0,0.0,0.0,0.078,0.112,0.304,0.079,0.161,0.037,0.045,0.238,0.028,0.075,0.593,
1626167,Myles Turner,0.916,0.711,0.539,0.5,0.701,0.312,0.356,0.358,0.314,0.353,0.326,0.545,0.504,0.119,0.318,0.238,0.528,0.493,0.736,20975000
1630230,Naji Marshall,0.783,0.497,0.226,0.237,0.62,0.188,0.195,0.387,0.098,0.112,0.174,0.277,0.263,0.174,0.227,0.333,0.056,0.205,0.745,1930681
1629642,Nassir Little,0.53,0.262,0.113,0.119,0.616,0.104,0.136,0.3,0.039,0.034,0.065,0.139,0.124,0.046,0.068,0.095,0.056,0.098,0.509,6250000
1630207,Nate Hinton,0.169,0.123,0.061,0.072,0.566,0.104,0.076,0.5,0.029,0.026,0.109,0.099,0.109,0.064,0.045,0.095,0.028,0.063,0.644,
1631466,Nate Williams,0.253,0.147,0.104,0.097,0.723,0.021,0.017,0.4,0.029,0.052,0.109,0.05,0.073,0.028,0.045,0.095,0.0,0.084,0.648,
1641877,Nathan Mensah,0.289,0.318,0.043,0.047,0.574,0.0,0.0,0.0,0.039,0.043,0.261,0.139,0.19,0.037,0.136,0.095,0.167,0.037,0.356,
1629675,Naz Reid,0.964,0.636,0.435,0.445,0.639,0.438,0.424,0.414,0.127,0.155,0.196,0.426,0.38,0.119,0.318,0.381,0.25,0.389,0.745,12950400
1629674,Neemias Queta,0.325,0.307,0.209,0.157,0.862,0.0,0.0,0.0,0.069,0.086,0.413,0.248,0.321,0.064,0.114,0.238,0.222,0.159,0.824,331253
1629651,Nic Claxton,0.843,0.786,0.452,0.347,0.842,0.0,0.008,0.2,0.147,0.241,0.587,0.713,0.723,0.193,0.295,0.286,0.583,0.34,0.421,9625000
1630208,Nick Richards,0.795,0.69,0.339,0.237,0.925,0.0,0.0,0.0,0.196,0.233,0.565,0.545,0.584,0.073,0.25,0.19,0.306,0.28,0.306,5000000
1641733,Nick Smith Jr.,0.602,0.372,0.191,0.242,0.523,0.25,0.246,0.432,0.029,0.026,0.087,0.109,0.102,0.11,0.182,0.095,0.028,0.17,0.426,2463960
1629638,Nickeil Alexander-Walker,0.976,0.615,0.252,0.28,0.588,0.333,0.347,0.391,0.059,0.069,0.087,0.158,0.146,0.229,0.205,0.381,0.139,0.231,0.778,4687500
201587,Nicolas Batum,0.711,0.671,0.165,0.182,0.606,0.25,0.263,0.395,0.029,0.034,0.261,0.297,0.299,0.193,0.159,0.381,0.167,0.153,0.741,11710818
203999,Nikola Jokic,0.94,0.914,0.904,0.758,0.78,0.229,0.246,0.359,0.441,0.474,0.609,0.941,0.905,0.826,0.682,0.667,0.25,0.761,1.0,47607350
1631107,Nikola Jovic,0.542,0.511,0.243,0.258,0.605,0.292,0.297,0.399,0.069,0.086,0.109,0.356,0.307,0.183,0.205,0.238,0.083,0.222,0.75,2352000
202696,Nikola Vucevic,0.904,0.906,0.67,0.674,0.648,0.25,0.347,0.294,0.137,0.147,0.609,0.772,0.766,0.303,0.364,0.333,0.222,0.519,0.491,
1641730,Noah Clowney,0.265,0.42,0.191,0.169,0.72,0.104,0.119,0.364,0.088,0.112,0.239,0.238,0.255,0.073,0.159,0.143,0.194,0.167,0.495,3089520
1626181,Norman Powell,0.904,0.69,0.426,0.428,0.651,0.458,0.432,0.435,0.186,0.198,0.043,0.238,0.19,0.101,0.205,0.286,0.083,0.401,0.731,18000000
1628384,OG Anunoby,0.59,0.898,0.487,0.487,0.655,0.417,0.449,0.382,0.127,0.155,0.196,0.317,0.307,0.193,0.364,0.667,0.194,0.424,0.963,18642857
1630167,Obi Toppin,0.976,0.553,0.348,0.301,0.767,0.25,0.263,0.403,0.088,0.103,0.217,0.287,0.285,0.147,0.182,0.286,0.139,0.297,0.681,6803012
1630534,Ochai Agbaji,0.928,0.551,0.2,0.237,0.55,0.167,0.229,0.294,0.049,0.06,0.196,0.178,0.204,0.101,0.182,0.286,0.167,0.167,0.454,4114200
1630846,Olivier Sarr,0.169,0.163,0.061,0.055,0.775,0.021,0.034,0.333,0.069,0.086,0.152,0.168,0.175,0.009,0.045,0.0,0.139,0.066,0.606,
1641765,Olivier-Maxence Prosper,0.47,0.214,0.087,0.11,0.515,0.062,0.093,0.289,0.069,0.086,0.13,0.139,0.146,0.055,0.045,0.095,0.028,0.086,0.5,2733720
1630209,Omer Yurtseven,0.566,0.294,0.183,0.161,0.72,0.021,0.042,0.208,0.039,0.052,0.326,0.277,0.314,0.055,0.182,0.095,0.111,0.133,0.472,2800000
1641931,Onuralp Bitim,0.265,0.302,0.122,0.157,0.51,0.104,0.161,0.273,0.02,0.017,0.065,0.109,0.102,0.055,0.091,0.048,0.028,0.101,0.509,500000
1630168,Onyeka Okongwu,0.651,0.671,0.357,0.28,0.818,0.083,0.11,0.333,0.167,0.181,0.565,0.416,0.496,0.119,0.182,0.238,0.306,0.294,0.574,8109063
1631115,Orlando Robinson,0.422,0.214,0.087,0.085,0.669,0.042,0.034,0.533,0.049,0.06,0.174,0.158,0.168,0.083,0.114,0.095,0.056,0.081,0.616,1801769
1631131,Oscar Tshiebwe,0.084,0.128,0.113,0.106,0.669,0.0,0.0,0.0,0.078,0.086,0.217,0.099,0.146,0.028,0.0,0.143,0.028,0.095,0.685,
1629052,Oshae Brissett,0.651,0.297,0.104,0.119,0.594,0.062,0.085,0.273,0.088,0.129,0.239,0.178,0.212,0.073,0.091,0.143,0.028,0.107,0.699,2165000
203490,Otto Porter Jr.,0.169,0.299,0.078,0.093,0.568,0.104,0.127,0.348,0.02,0.017,0.087,0.149,0.139,0.046,0.023,0.143,0.083,0.075,0.671,6300000
1631172,Ousmane Dieng,0.386,0.286,0.13,0.148,0.565,0.125,0.178,0.3,0.039,0.043,0.065,0.119,0.109,0.101,0.136,0.095,0.056,0.115,0.602,4798440
200782,P.J. Tucker,0.361,0.409,0.052,0.068,0.482,0.083,0.093,0.371,0.01,0.009,0.196,0.178,0.197,0.046,0.068,0.238,0.056,0.049,0.565,11014500
1629023,P.J. Washington,0.867,0.802,0.417,0.47,0.584,0.375,0.483,0.32,0.137,0.172,0.261,0.446,0.409,0.174,0.295,0.476,0.222,0.372,0.519,16847826
1631094,Paolo Banchero,0.952,0.925,0.696,0.746,0.609,0.312,0.373,0.339,0.5,0.603,0.217,0.584,0.504,0.495,0.705,0.429,0.167,0.651,0.602,11608080
1627783,Pascal Siakam,0.952,0.877,0.739,0.674,0.718,0.229,0.263,0.346,0.353,0.431,0.37,0.525,0.518,0.394,0.409,0.381,0.083,0.625,0.667,37893408
1626192,Pat Connaughton,0.904,0.58,0.174,0.195,0.582,0.229,0.263,0.345,0.059,0.069,0.152,0.248,0.226,0.193,0.136,0.238,0.083,0.161,0.593,9423869
1630311,Pat Spencer,0.06,0.104,0.026,0.03,0.669,0.0,0.025,0.0,0.0,0.0,0.065,0.03,0.051,0.073,0.045,0.0,0.0,0.02,0.556,
1631116,Patrick Baldwin Jr.,0.446,0.337,0.139,0.174,0.51,0.167,0.22,0.32,0.049,0.06,0.087,0.277,0.234,0.073,0.114,0.238,0.111,0.127,0.574,2337720
201976,Patrick Beverley,0.867,0.524,0.191,0.22,0.558,0.167,0.212,0.337,0.098,0.103,0.152,0.257,0.241,0.266,0.205,0.286,0.111,0.179,0.565,2019706
1630172,Patrick Williams,0.506,0.719,0.322,0.352,0.593,0.292,0.288,0.399,0.118,0.129,0.239,0.277,0.285,0.138,0.295,0.429,0.222,0.288,0.588,9835881
201988,Patty Mills,0.373,0.337,0.122,0.174,0.47,0.167,0.229,0.276,0.029,0.026,0.065,0.079,0.08,0.101,0.114,0.286,0.0,0.115,0.611,7267250
202331,Paul George,0.88,0.893,0.687,0.708,0.631,0.688,0.669,0.413,0.353,0.336,0.109,0.465,0.38,0.321,0.477,0.714,0.139,0.651,0.889,45640084
1630194,Paul Reed,0.976,0.508,0.278,0.25,0.723,0.062,0.059,0.368,0.069,0.086,0.522,0.356,0.438,0.119,0.182,0.381,0.278,0.21,0.657,7723000
1630202,Payton Pritchard,0.976,0.586,0.313,0.326,0.627,0.375,0.398,0.385,0.059,0.06,0.196,0.238,0.234,0.312,0.159,0.238,0.028,0.277,0.856,4037277
1631250,Pete Nance,0.084,0.08,0.009,0.034,0.224,0.021,0.008,1.0,0.0,0.026,0.0,0.04,0.029,0.0,0.023,0.048,0.0,0.012,0.468,64343
1631212,Peyton Watson,0.952,0.487,0.226,0.237,0.622,0.125,0.161,0.296,0.088,0.112,0.152,0.248,0.234,0.101,0.159,0.238,0.306,0.193,0.56,2303520
1630173,Precious Achiuwa,0.88,0.575,0.278,0.267,0.671,0.083,0.11,0.268,0.088,0.129,0.565,0.396,0.482,0.119,0.25,0.286,0.25,0.219,0.574,4379527
1629656,Quentin Grimes,0.602,0.527,0.209,0.271,0.498,0.333,0.398,0.338,0.069,0.078,0.065,0.168,0.146,0.119,0.114,0.333,0.028,0.202,0.565,2385720
1631245,Quenton Jackson,0.024,0.083,0.0,0.013,0.0,0.0,0.0,0.0,0.069,0.06,0.0,0.129,0.095,0.064,0.0,0.143,0.0,0.02,0.602,
1630181,R.J. Hampton,0.084,0.243,0.043,0.076,0.383,0.021,0.085,0.125,0.01,0.026,0.065,0.05,0.058,0.092,0.091,0.0,0.0,0.037,0.722,
1629628,RJ Barrett,0.687,0.837,0.652,0.644,0.663,0.333,0.364,0.36,0.353,0.431,0.196,0.446,0.394,0.303,0.5,0.238,0.111,0.582,0.481,23883929
1630564,RaiQuan Gray,0.024,0.337,0.287,0.242,0.787,0.208,0.195,0.429,0.0,0.0,0.152,0.168,0.168,0.183,0.068,0.143,0.083,0.222,0.819,
1641712,Rayan Rupert,0.458,0.422,0.122,0.174,0.448,0.146,0.169,0.359,0.049,0.052,0.13,0.168,0.175,0.147,0.182,0.143,0.028,0.115,0.454,1119563
203493,Reggie Bullock Jr.,0.518,0.243,0.07,0.081,0.556,0.125,0.127,0.403,0.0,0.0,0.022,0.149,0.124,0.028,0.045,0.143,0.028,0.063,0.546,
202704,Reggie Jackson,0.976,0.583,0.348,0.39,0.577,0.25,0.297,0.359,0.098,0.103,0.087,0.149,0.139,0.349,0.295,0.238,0.028,0.294,0.648,5000000
1626158,Richaun Holmes,0.47,0.361,0.183,0.157,0.747,0.0,0.008,0.333,0.088,0.103,0.391,0.277,0.336,0.055,0.136,0.143,0.139,0.144,0.495,12046020
1641741,Ricky Council IV,0.373,0.23,0.148,0.148,0.645,0.083,0.085,0.375,0.167,0.19,0.087,0.099,0.102,0.046,0.045,0.143,0.0,0.156,0.62,864353
203496,Robert Covington,0.337,0.439,0.13,0.144,0.588,0.146,0.161,0.339,0.078,0.078,0.239,0.228,0.241,0.073,0.091,0.619,0.167,0.127,0.769,11692308
1629057,Robert Williams III,0.06,0.519,0.243,0.182,0.876,0.0,0.0,0.0,0.118,0.129,0.391,0.446,0.46,0.073,0.273,0.571,0.333,0.196,0.37,
201577,Robin Lopez,0.181,0.096,0.035,0.051,0.493,0.021,0.042,0.25,0.01,0.009,0.043,0.01,0.022,0.028,0.023,0.048,0.056,0.032,0.537,2019706
1631199,Ron Harper Jr.,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.185,
1626220,Royce O'Neale,0.94,0.65,0.235,0.288,0.531,0.417,0.449,0.37,0.029,0.034,0.174,0.396,0.35,0.257,0.205,0.333,0.167,0.222,0.671,9500000
203497,Rudy Gobert,0.904,0.901,0.461,0.343,0.885,0.0,0.0,0.0,0.324,0.44,0.826,0.911,0.942,0.119,0.364,0.333,0.583,0.403,0.852,41000000
1629060,Rui Hachimura,0.807,0.706,0.461,0.419,0.719,0.292,0.288,0.422,0.147,0.172,0.196,0.347,0.314,0.11,0.159,0.286,0.111,0.392,0.685,15740741
201566,Russell Westbrook,0.807,0.591,0.383,0.415,0.608,0.125,0.195,0.273,0.157,0.207,0.304,0.366,0.365,0.413,0.477,0.524,0.083,0.32,0.671,3835738
1627853,Ryan Arcidiacono,0.229,0.051,0.0,0.013,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.04,0.029,0.018,0.023,0.048,0.0,0.0,0.606,2019706
1631157,Ryan Rollins,0.145,0.15,0.096,0.089,0.695,0.042,0.025,0.75,0.098,0.112,0.043,0.079,0.073,0.101,0.136,0.381,0.056,0.098,0.824,1719864
1630240,Saben Lee,0.277,0.195,0.07,0.097,0.487,0.021,0.059,0.125,0.118,0.138,0.087,0.089,0.095,0.119,0.068,0.143,0.028,0.086,0.63,
1630180,Saddiq Bey,0.747,0.864,0.4,0.47,0.557,0.375,0.483,0.316,0.265,0.276,0.587,0.386,0.474,0.138,0.205,0.381,0.056,0.395,0.588,4556983
1630573,Sam Hauser,0.94,0.578,0.278,0.301,0.597,0.521,0.5,0.424,0.02,0.017,0.13,0.287,0.255,0.092,0.091,0.238,0.083,0.259,0.889,1927896
1630241,Sam Merrill,0.723,0.457,0.226,0.271,0.538,0.479,0.492,0.404,0.039,0.043,0.087,0.158,0.146,0.165,0.068,0.143,0.028,0.231,0.625,1997238
1630572,Sandro Mamukelashvili,0.542,0.251,0.139,0.144,0.631,0.083,0.119,0.297,0.049,0.06,0.217,0.218,0.234,0.101,0.091,0.095,0.083,0.118,0.648,2019706
1630583,Santi Aldama,0.723,0.698,0.348,0.394,0.582,0.354,0.424,0.349,0.088,0.121,0.261,0.455,0.423,0.211,0.25,0.333,0.25,0.308,0.394,2194200
1628426,Sasha Vezenkov,0.494,0.316,0.174,0.191,0.589,0.229,0.246,0.375,0.029,0.034,0.152,0.158,0.168,0.046,0.068,0.238,0.056,0.156,0.602,6341464
1630703,Scoot Henderson,0.735,0.751,0.435,0.547,0.515,0.292,0.364,0.325,0.265,0.284,0.196,0.228,0.226,0.495,0.773,0.381,0.056,0.403,0.231,9770880
1630567,Scottie Barnes,0.711,0.922,0.652,0.665,0.636,0.354,0.415,0.341,0.324,0.362,0.522,0.584,0.599,0.56,0.636,0.619,0.417,0.573,0.491,8008680
1630590,Scotty Pippen Jr.,0.241,0.66,0.417,0.411,0.66,0.292,0.288,0.417,0.196,0.224,0.217,0.208,0.234,0.431,0.614,0.81,0.139,0.372,0.444,
203552,Seth Curry,0.518,0.364,0.157,0.195,0.525,0.188,0.212,0.352,0.059,0.06,0.087,0.109,0.109,0.092,0.114,0.238,0.028,0.147,0.667,4000000
1641754,Seth Lundy,0.096,0.144,0.035,0.081,0.315,0.062,0.119,0.231,0.029,0.034,0.022,0.069,0.058,0.0,0.023,0.0,0.0,0.046,0.537,
1631101,Shaedon Sharpe,0.373,0.874,0.478,0.576,0.544,0.396,0.475,0.333,0.304,0.319,0.283,0.366,0.365,0.266,0.523,0.429,0.111,0.458,0.245,6313800
1628983,Shai Gilgeous-Alexander,0.892,0.898,0.922,0.839,0.716,0.271,0.305,0.353,0.745,0.75,0.196,0.465,0.401,0.569,0.5,0.952,0.25,0.867,0.981,33386850
1629003,Shake Milton,0.566,0.313,0.139,0.174,0.542,0.083,0.11,0.281,0.078,0.086,0.065,0.129,0.117,0.119,0.136,0.19,0.028,0.13,0.556,5475908
1627885,Shaquille Harrison,0.024,0.043,0.026,0.03,0.669,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.051,0.0,0.0,0.0,0.083,0.02,0.431,
1631321,Sidy Cissoko,0.133,0.302,0.113,0.119,0.649,0.021,0.085,0.083,0.098,0.112,0.152,0.119,0.131,0.073,0.068,0.286,0.083,0.11,0.699,1119563
1631323,Simone Fontecchio,0.783,0.655,0.33,0.352,0.616,0.417,0.432,0.401,0.078,0.086,0.217,0.277,0.27,0.138,0.227,0.333,0.083,0.303,0.583,3044872
1630219,Skylar Mays,0.446,0.294,0.148,0.178,0.53,0.083,0.119,0.296,0.029,0.034,0.065,0.089,0.08,0.202,0.114,0.286,0.028,0.118,0.477,1799163
203915,Spencer Dinwiddie,0.904,0.746,0.287,0.356,0.525,0.333,0.407,0.337,0.216,0.241,0.087,0.228,0.197,0.431,0.273,0.333,0.083,0.303,0.644,21911797
1630649,Stanley Umude,0.277,0.332,0.13,0.148,0.589,0.208,0.186,0.453,0.118,0.112,0.065,0.178,0.153,0.046,0.136,0.143,0.083,0.153,0.458,538460
201939,Stephen Curry,0.88,0.864,0.765,0.826,0.602,1.0,1.0,0.408,0.392,0.379,0.109,0.396,0.328,0.468,0.636,0.333,0.111,0.761,0.722,51915615
1629004,Svi Mykhailiuk,0.482,0.259,0.122,0.14,0.557,0.208,0.22,0.389,0.01,0.017,0.065,0.099,0.088,0.083,0.068,0.143,0.0,0.115,0.769,2019706
204456,T.J. McConnell,0.843,0.476,0.4,0.356,0.744,0.062,0.051,0.409,0.069,0.078,0.109,0.218,0.197,0.505,0.341,0.476,0.028,0.294,0.662,8700000
203933,T.J. Warren,0.12,0.291,0.139,0.157,0.588,0.042,0.102,0.154,0.029,0.034,0.109,0.149,0.146,0.073,0.091,0.19,0.028,0.107,0.815,452693
201959,Taj Gibson,0.229,0.262,0.07,0.081,0.542,0.021,0.042,0.2,0.01,0.009,0.13,0.129,0.139,0.055,0.068,0.095,0.111,0.049,0.532,2961636
1629659,Talen Horton-Tucker,0.602,0.519,0.313,0.386,0.53,0.25,0.305,0.33,0.167,0.181,0.087,0.198,0.175,0.321,0.295,0.429,0.111,0.291,0.505,11020000
1631106,Tari Eason,0.253,0.572,0.348,0.364,0.624,0.167,0.195,0.36,0.098,0.129,0.457,0.485,0.511,0.11,0.205,0.667,0.25,0.282,0.787,3527160
1627752,Taurean Prince,0.928,0.711,0.278,0.309,0.592,0.375,0.39,0.396,0.059,0.078,0.065,0.267,0.212,0.138,0.205,0.333,0.111,0.256,0.532,4516000
1641707,Taylor Hendricks,0.47,0.561,0.235,0.254,0.602,0.271,0.297,0.379,0.059,0.06,0.261,0.347,0.336,0.073,0.159,0.333,0.222,0.21,0.426,5569920
1631386,Taze Moore,0.036,0.259,0.174,0.203,0.564,0.062,0.153,0.143,0.029,0.043,0.217,0.099,0.146,0.119,0.182,0.238,0.0,0.13,0.347,64343
1629611,Terance Mann,0.892,0.658,0.296,0.28,0.689,0.188,0.229,0.348,0.108,0.112,0.261,0.218,0.248,0.147,0.136,0.286,0.056,0.254,0.634,10576923
1631173,Terquavion Smith,0.181,0.131,0.096,0.123,0.523,0.167,0.186,0.371,0.02,0.026,0.0,0.03,0.022,0.073,0.091,0.238,0.0,0.095,0.583,
1626179,Terry Rozier,0.723,0.882,0.626,0.695,0.593,0.5,0.568,0.363,0.275,0.276,0.13,0.347,0.292,0.514,0.386,0.476,0.083,0.571,0.38,23205221
1630678,Terry Taylor,0.361,0.152,0.052,0.055,0.687,0.021,0.025,0.222,0.01,0.017,0.109,0.059,0.088,0.028,0.045,0.095,0.028,0.043,0.625,2019706
201152,Thaddeus Young,0.386,0.345,0.174,0.14,0.806,0.0,0.017,0.143,0.02,0.043,0.304,0.168,0.226,0.156,0.114,0.333,0.056,0.121,0.546,8638413
203648,Thanasis Antetokounmpo,0.398,0.112,0.043,0.038,0.714,0.0,0.0,0.0,0.0,0.009,0.043,0.02,0.029,0.046,0.091,0.095,0.028,0.026,0.546,2019706
1630177,Theo Maledon,0.193,0.324,0.104,0.174,0.383,0.062,0.153,0.167,0.078,0.078,0.043,0.119,0.102,0.147,0.25,0.19,0.0,0.101,0.426,
1628418,Thomas Bryant,0.446,0.299,0.2,0.165,0.772,0.021,0.051,0.182,0.108,0.103,0.239,0.267,0.27,0.055,0.136,0.143,0.111,0.164,0.616,2528233
203501,Tim Hardaway Jr.,0.94,0.706,0.435,0.525,0.538,0.563,0.644,0.353,0.176,0.181,0.065,0.287,0.234,0.165,0.205,0.238,0.028,0.415,0.611,17897728
1641851,Timmy Allen,0.048,0.66,0.104,0.195,0.349,0.0,0.119,0.0,0.02,0.034,0.174,0.257,0.248,0.092,0.091,0.381,0.0,0.075,0.0,
202699,Tobias Harris,0.831,0.893,0.574,0.576,0.652,0.271,0.314,0.353,0.265,0.259,0.239,0.525,0.474,0.284,0.295,0.476,0.194,0.496,0.75,39270150
1628470,Torrey Craig,0.627,0.519,0.174,0.199,0.576,0.229,0.246,0.392,0.049,0.06,0.283,0.277,0.299,0.101,0.136,0.286,0.111,0.164,0.444,2528233
