PLAYER_ID,PLAYER_NAME,Pos,Age,GP,MIN,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,AST,TOV,STL,BLK,PTS,PLUS_MINUS,WS/48,BPM,VORP,PER,SALARY
1627832,Fred VanVleet,PG,29,0.867,0.973,0.416,0.387,0.86,0.109,0.337,0.743,0.386,0.667,0.222,0.501,0.718,0.782,0.629,2.727,0.678,40806300
1627788,Furkan Korkmaz,SG,26,0.41,0.219,0.395,0.35,0.7,0.022,0.069,0.064,0.068,0.19,0.028,0.072,0.662,0.683,0.51,-0.529,0.539,5370370
1629216,Gabe Vincent,PG,27,0.12,0.519,0.306,0.2,0.5,0.087,0.05,0.174,0.114,0.381,0.0,0.089,0.731,0.587,0.436,-0.617,0.426,10500000
202066,Garrett Temple,SG,37,0.313,0.275,0.372,0.3,0.818,0.152,0.099,0.092,0.114,0.19,0.028,0.095,0.468,0.656,0.471,-0.617,0.544,2019706
1629726,Garrison Mathews,SG,27,0.783,0.39,0.456,0.44,0.81,0.065,0.109,0.055,0.068,0.143,0.028,0.141,0.532,0.704,0.504,-0.617,0.533,2000000
203914,Gary Harris,SG,29,0.639,0.631,0.441,0.371,0.756,0.087,0.119,0.147,0.136,0.429,0.083,0.199,0.681,0.728,0.539,-0.177,0.543,13000000
1627780,Gary Payton II,SG,31,0.518,0.404,0.563,0.364,0.609,0.217,0.149,0.101,0.136,0.429,0.111,0.159,0.69,0.755,0.58,-0.001,0.626,8715000
1629018,Gary Trent Jr.,SG,25,0.843,0.741,0.426,0.393,0.771,0.087,0.228,0.156,0.159,0.524,0.028,0.395,0.477,0.665,0.512,-0.705,0.591,18560000
1627777,Georges Niang,PF,30,0.976,0.586,0.449,0.376,0.85,0.065,0.307,0.11,0.205,0.19,0.056,0.271,0.62,0.69,0.506,-0.793,0.552,8800000
203507,Giannis Antetokounmpo,PF,29,0.867,0.93,0.611,0.274,0.657,0.587,0.871,0.596,0.773,0.571,0.306,0.876,0.815,0.884,0.738,3.0,0.922,45640084
1629048,Goga Bitadze,C,24,0.735,0.401,0.603,0.2,0.655,0.391,0.287,0.119,0.159,0.238,0.333,0.144,0.62,0.82,0.604,0.439,0.698,2066585
202330,Gordon Hayward,SF,33,0.602,0.642,0.464,0.411,0.742,0.152,0.277,0.284,0.295,0.381,0.083,0.282,0.481,0.684,0.521,-0.441,0.606,33319397
1641711,Gradey Dick,SG,20,0.711,0.553,0.425,0.365,0.863,0.109,0.178,0.101,0.182,0.286,0.0,0.245,0.31,0.633,0.457,-1.365,0.533,4536720
1629684,Grant Williams,PF,25,0.904,0.738,0.456,0.375,0.757,0.239,0.307,0.211,0.318,0.286,0.139,0.297,0.454,0.685,0.512,-0.705,0.565,12405000
1628960,Grayson Allen,SG,28,0.892,0.885,0.499,0.461,0.878,0.13,0.327,0.275,0.295,0.429,0.167,0.389,0.764,0.763,0.588,1.319,0.624,8925000
1630535,Greg Brown III,PF,22,0.06,0.166,0.455,0.333,0.5,0.109,0.099,0.064,0.159,0.0,0.194,0.072,0.532,0.622,0.477,-0.441,0.563,
1630611,Gui Santos,PF,21,0.265,0.214,0.509,0.37,0.9,0.152,0.139,0.055,0.068,0.095,0.028,0.104,0.634,0.802,0.553,-0.353,0.657,1029483
1628977,Hamidou Diallo,SG,25,0.012,0.053,0.5,0.2,0.5,0.217,0.0,0.046,0.114,0.476,0.0,0.029,0.694,0.839,0.928,-0.441,0.983,116075
203084,Harrison Barnes,PF,31,0.976,0.765,0.474,0.387,0.801,0.174,0.218,0.11,0.159,0.333,0.028,0.352,0.556,0.722,0.527,-0.353,0.589,17000000
1629312,Haywood Highsmith,PF,27,0.783,0.543,0.465,0.396,0.639,0.217,0.218,0.101,0.114,0.381,0.139,0.176,0.606,0.737,0.549,-0.001,0.574,1902137
1630929,Henri Drell,SF,23,0.036,0.19,0.4,0.333,0.5,0.065,0.079,0.092,0.114,0.238,0.083,0.081,0.671,0.672,0.467,-0.441,0.567,
1630529,Herbert Jones,SF,25,0.904,0.805,0.498,0.418,0.867,0.217,0.257,0.239,0.273,0.667,0.222,0.317,0.741,0.762,0.574,0.967,0.613,12015150
1641816,Hunter Tyson,PF,23,0.205,0.061,0.4,0.286,0.5,0.022,0.04,0.009,0.023,0.048,0.0,0.032,0.62,0.63,0.389,-0.529,0.48,1119563
1630641,Ibou Badji,C,21,0.253,0.265,0.636,0.2,0.5,0.196,0.139,0.055,0.159,0.048,0.25,0.043,0.412,0.671,0.449,-0.617,0.519,
1630193,Immanuel Quickley,PG,24,0.807,0.77,0.434,0.395,0.853,0.065,0.356,0.45,0.341,0.333,0.028,0.49,0.579,0.745,0.588,1.055,0.678,4171548
1630171,Isaac Okoro,SF,23,0.819,0.719,0.49,0.391,0.679,0.217,0.198,0.174,0.182,0.381,0.139,0.271,0.63,0.735,0.541,-0.089,0.58,8920795
1628392,Isaiah Hartenstein,C,25,0.892,0.666,0.644,0.333,0.707,0.717,0.505,0.229,0.273,0.571,0.306,0.225,0.852,0.839,0.631,1.847,0.719,9245121
1630543,Isaiah Jackson,C,22,0.711,0.332,0.665,0.2,0.716,0.348,0.238,0.073,0.159,0.286,0.278,0.184,0.625,0.839,0.596,0.175,0.767,2696280
1630198,Isaiah Joe,SG,24,0.928,0.484,0.458,0.416,0.865,0.087,0.188,0.119,0.136,0.286,0.083,0.236,0.81,0.746,0.58,0.439,0.617,1997238
1630587,Isaiah Livers,PF,25,0.265,0.535,0.345,0.286,0.667,0.152,0.139,0.101,0.159,0.286,0.056,0.144,0.199,0.606,0.436,-0.881,0.463,1836096
1630600,Isaiah Mobley,PF,24,0.108,0.182,0.417,0.3,0.5,0.065,0.069,0.055,0.045,0.095,0.0,0.066,0.463,0.656,0.434,-0.529,0.519,
1630191,Isaiah Stewart,PF,22,0.542,0.816,0.487,0.383,0.753,0.348,0.495,0.147,0.318,0.19,0.222,0.314,0.468,0.682,0.518,-0.529,0.578,5266713
202738,Isaiah Thomas,PG,34,0.06,0.075,0.3,0.5,0.5,0.0,0.0,0.046,0.0,0.0,0.0,0.037,0.495,0.59,0.428,-0.441,0.493,301795
1631209,Isaiah Wong,SG,23,0.0,0.104,0.333,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.37,0.328,0.191,-0.441,0.348,
202397,Ish Smith,PG,35,0.506,0.449,0.418,0.5,0.75,0.065,0.149,0.312,0.25,0.19,0.028,0.092,0.301,0.596,0.43,-1.233,0.494,2019706
1630688,Ish Wainright,SF,29,0.12,0.142,0.292,0.35,0.9,0.065,0.099,0.009,0.045,0.19,0.028,0.061,0.583,0.653,0.516,-0.441,0.533,1927896
1627826,Ivica Zubac,C,26,0.807,0.695,0.649,0.2,0.723,0.63,0.624,0.128,0.273,0.143,0.333,0.337,0.727,0.816,0.578,0.703,0.726,10933333
1631167,Izaiah Brockington,PG,24,0.0,0.08,0.4,0.2,0.5,0.217,0.099,0.0,0.0,0.0,0.0,0.115,0.741,0.434,0.215,-0.441,0.861,
1631120,JD Davison,SG,21,0.084,0.12,0.417,0.429,0.75,0.065,0.099,0.119,0.068,0.048,0.028,0.058,0.736,0.865,0.627,-0.353,0.717,
1630550,JT Thor,PF,21,0.747,0.321,0.437,0.346,0.55,0.152,0.158,0.046,0.045,0.095,0.111,0.092,0.565,0.659,0.475,-0.881,0.537,1836096
1629630,Ja Morant,PG,24,0.096,0.933,0.471,0.275,0.813,0.152,0.485,0.743,0.682,0.381,0.167,0.723,0.657,0.754,0.623,-0.089,0.75,34005250
201580,JaVale McGee,C,36,0.542,0.187,0.598,0.2,0.578,0.196,0.178,0.037,0.159,0.143,0.111,0.115,0.611,0.73,0.537,-0.353,0.72,4368030
1631095,Jabari Smith Jr.,PF,20,0.904,0.842,0.454,0.363,0.811,0.391,0.624,0.147,0.273,0.333,0.222,0.395,0.551,0.74,0.555,0.439,0.624,9326520
1631133,Jabari Walker,SF,21,0.855,0.62,0.46,0.295,0.754,0.457,0.495,0.092,0.205,0.286,0.083,0.256,0.384,0.711,0.498,-0.969,0.609,1719864
1631298,Jack White,SF,26,0.036,0.414,0.2,0.2,0.5,0.217,0.198,0.028,0.114,0.476,0.083,0.043,0.278,0.516,0.361,-0.529,0.389,600000
1631367,Jacob Gilyard,PG,25,0.482,0.444,0.4,0.405,0.9,0.043,0.089,0.303,0.159,0.381,0.028,0.121,0.407,0.723,0.535,-0.353,0.574,
1631210,Jacob Toppin,SF,23,0.096,0.102,0.556,0.25,0.9,0.065,0.04,0.028,0.023,0.0,0.028,0.04,0.519,0.794,0.549,-0.441,0.633,
1630702,Jaden Hardy,SG,21,0.867,0.353,0.407,0.362,0.776,0.065,0.149,0.138,0.182,0.143,0.028,0.21,0.523,0.637,0.482,-0.881,0.576,1719864
1631093,Jaden Ivey,SG,21,0.916,0.759,0.429,0.336,0.749,0.239,0.228,0.349,0.568,0.333,0.139,0.444,0.394,0.633,0.502,-0.969,0.598,7614480
1630183,Jaden McDaniels,SF,23,0.855,0.77,0.489,0.337,0.722,0.174,0.228,0.128,0.273,0.429,0.167,0.303,0.704,0.704,0.512,-0.705,0.543,3901399
1630531,Jaden Springer,SG,21,0.578,0.265,0.399,0.208,0.833,0.152,0.089,0.083,0.159,0.333,0.083,0.095,0.574,0.678,0.496,-0.617,0.567,2226240
203109,Jae Crowder,PF,33,0.59,0.607,0.422,0.349,0.722,0.13,0.257,0.119,0.114,0.381,0.056,0.179,0.537,0.691,0.512,-0.617,0.533,2019706
1630256,Jae'Sean Tate,SF,28,0.771,0.414,0.472,0.299,0.667,0.196,0.208,0.092,0.136,0.286,0.056,0.118,0.657,0.71,0.518,-0.529,0.541,6500000
1630186,Jahmi'us Ramsey,SG,22,0.072,0.452,0.439,0.273,0.833,0.13,0.257,0.101,0.227,0.476,0.0,0.193,0.417,0.645,0.477,-0.529,0.565,
1631170,Jaime Jaquez Jr.,SF,22,0.892,0.743,0.489,0.322,0.811,0.239,0.267,0.239,0.341,0.476,0.083,0.343,0.667,0.72,0.525,-0.353,0.607,3510600
1631222,Jake LaRavia,PF,22,0.41,0.604,0.389,0.34,0.826,0.326,0.218,0.156,0.295,0.381,0.083,0.311,0.449,0.688,0.514,-0.529,0.602,3199920
1627751,Jakob Poeltl,C,28,0.59,0.695,0.656,0.2,0.551,0.63,0.564,0.229,0.341,0.333,0.417,0.32,0.588,0.769,0.576,0.351,0.719,19500000
1628973,Jalen Brunson,PG,27,0.916,0.936,0.479,0.401,0.847,0.13,0.307,0.615,0.545,0.429,0.056,0.827,0.907,0.833,0.676,3.0,0.802,26346666
1630622,Jalen Crutcher,PG,24,0.0,0.061,0.2,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.267,0.051,-0.441,0.135,
1631105,Jalen Duren,C,20,0.723,0.767,0.619,0.2,0.79,0.674,0.842,0.22,0.477,0.238,0.222,0.398,0.366,0.761,0.561,0.351,0.715,4330680
1630224,Jalen Green,SG,21,0.976,0.837,0.423,0.332,0.804,0.109,0.465,0.321,0.523,0.381,0.083,0.565,0.62,0.682,0.553,0.439,0.641,9891480
1641720,Jalen Hood-Schifino,SG,20,0.241,0.128,0.222,0.2,0.6,0.022,0.05,0.037,0.091,0.048,0.028,0.046,0.481,0.386,0.248,-0.793,0.341,3695040
1630552,Jalen Johnson,SF,22,0.663,0.89,0.511,0.355,0.728,0.283,0.733,0.33,0.409,0.571,0.222,0.461,0.537,0.727,0.586,0.879,0.67,2925360
1629667,Jalen McDaniels,SF,26,0.59,0.278,0.344,0.2,0.73,0.087,0.119,0.064,0.136,0.19,0.028,0.098,0.454,0.544,0.387,-1.322,0.461,4516000
1629618,Jalen Pickett,SG,24,0.313,0.11,0.429,0.36,0.75,0.0,0.05,0.073,0.068,0.048,0.0,0.046,0.602,0.691,0.498,-0.441,0.548,1708143
1641771,Jalen Slawson,SF,24,0.133,0.072,0.667,0.2,0.5,0.022,0.05,0.018,0.045,0.048,0.028,0.02,0.579,0.684,0.437,-0.441,0.491,
1630188,Jalen Smith,C,23,0.723,0.449,0.592,0.424,0.692,0.391,0.366,0.092,0.159,0.143,0.167,0.285,0.593,0.816,0.609,0.615,0.752,5043773
1630591,Jalen Suggs,SG,22,0.892,0.711,0.471,0.397,0.756,0.13,0.238,0.248,0.409,0.667,0.167,0.363,0.63,0.741,0.582,0.879,0.63,7252080
1631114,Jalen Williams,PF,22,0.843,0.826,0.54,0.427,0.814,0.109,0.347,0.413,0.386,0.524,0.167,0.55,0.852,0.789,0.607,1.671,0.722,4558680
1630592,Jalen Wilson,PF,23,0.506,0.404,0.425,0.324,0.826,0.239,0.198,0.092,0.091,0.143,0.028,0.144,0.597,0.704,0.506,-0.617,0.569,850000
1631288,Jamal Cain,PF,24,0.301,0.257,0.43,0.355,0.783,0.13,0.079,0.037,0.068,0.19,0.056,0.107,0.556,0.717,0.518,-0.441,0.581,
1627750,Jamal Murray,PG,26,0.699,0.832,0.481,0.425,0.853,0.152,0.337,0.596,0.477,0.476,0.194,0.611,0.847,0.785,0.643,2.111,0.752,33833400
1631123,Jamaree Bouyea,PG,24,0.096,0.27,0.357,0.2,0.5,0.065,0.178,0.11,0.227,0.048,0.0,0.066,0.523,0.485,0.322,-0.617,0.396,
1630547,James Bouknight,SG,23,0.157,0.144,0.439,0.433,0.5,0.022,0.059,0.037,0.023,0.048,0.028,0.104,0.565,0.688,0.605,-0.353,0.663,4570080
201935,James Harden,PG,34,0.855,0.906,0.428,0.381,0.878,0.109,0.465,0.78,0.591,0.524,0.222,0.478,0.787,0.796,0.643,2.903,0.713,35680595
201949,James Johnson,PF,36,0.096,0.128,0.3,0.2,0.9,0.022,0.03,0.083,0.136,0.286,0.028,0.026,0.63,0.569,0.449,-0.441,0.461,777703
1630164,James Wiseman,C,22,0.747,0.452,0.613,0.2,0.706,0.37,0.356,0.083,0.227,0.095,0.167,0.205,0.361,0.722,0.494,-0.793,0.643,12119440
1641716,Jarace Walker,PF,20,0.386,0.265,0.409,0.4,0.889,0.087,0.149,0.11,0.114,0.238,0.083,0.104,0.63,0.684,0.566,-0.265,0.587,6059520
1630215,Jared Butler,SG,23,0.47,0.366,0.488,0.308,0.861,0.043,0.119,0.294,0.295,0.333,0.056,0.182,0.546,0.68,0.521,-0.441,0.63,1250000
1631197,Jared Rhoden,SG,24,0.193,0.374,0.5,0.387,0.625,0.043,0.178,0.073,0.091,0.095,0.222,0.141,0.495,0.686,0.514,-0.441,0.559,
1628991,Jaren Jackson Jr.,C,24,0.783,0.85,0.444,0.32,0.808,0.283,0.416,0.211,0.545,0.571,0.444,0.648,0.361,0.694,0.57,0.703,0.691,27102202
1629020,Jarred Vanderbilt,PF,24,0.337,0.524,0.518,0.296,0.667,0.304,0.327,0.11,0.227,0.571,0.056,0.15,0.671,0.717,0.531,-0.441,0.583,4698000
1628386,Jarrett Allen,C,25,0.916,0.837,0.634,0.2,0.742,0.696,0.733,0.248,0.364,0.333,0.306,0.476,0.722,0.846,0.621,2.287,0.772,20000000
1630554,Jason Preston,PG,24,0.072,0.262,0.316,0.2,0.5,0.196,0.158,0.211,0.068,0.143,0.028,0.049,0.755,0.65,0.512,-0.441,0.563,
1631241,Javon Freeman-Liberty,PG,24,0.253,0.479,0.444,0.238,0.9,0.152,0.248,0.165,0.25,0.238,0.056,0.202,0.269,0.653,0.461,-0.705,0.567,289542
1629750,Javonte Green,SF,30,0.096,0.674,0.6,0.37,0.769,0.478,0.515,0.055,0.182,0.524,0.25,0.352,0.745,0.814,0.602,-0.265,0.743,243758
1630606,Javonte Smart,PG,24,0.0,0.008,0.2,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463,0.628,0.4,-0.441,0.369,
1629637,Jaxson Hayes,C,23,0.831,0.324,0.72,0.2,0.622,0.217,0.198,0.046,0.136,0.238,0.111,0.124,0.532,0.766,0.525,-0.441,0.628,2165000
1630643,Jay Huff,C,25,0.229,0.056,0.6,0.333,0.9,0.022,0.05,0.009,0.023,0.048,0.056,0.035,0.579,0.848,0.588,-0.441,0.711,
1627759,Jaylen Brown,SF,27,0.831,0.885,0.499,0.354,0.703,0.261,0.426,0.33,0.545,0.571,0.139,0.663,0.875,0.751,0.576,0.967,0.713,31830357
1629669,Jaylen Nowell,SG,24,0.145,0.428,0.436,0.207,0.778,0.109,0.139,0.138,0.114,0.143,0.056,0.179,0.486,0.639,0.457,-0.617,0.539,
1631119,Jaylin Williams,C,21,0.819,0.337,0.417,0.368,0.805,0.109,0.287,0.147,0.114,0.19,0.111,0.115,0.685,0.761,0.584,0.175,0.604,2000000
1628369,Jayson Tatum,PF,25,0.88,0.944,0.471,0.376,0.833,0.196,0.713,0.45,0.568,0.476,0.167,0.775,0.981,0.823,0.662,3.0,0.781,32600060
201145,Jeff Green,PF,37,0.928,0.439,0.456,0.331,0.819,0.13,0.168,0.083,0.136,0.095,0.111,0.187,0.556,0.723,0.521,-0.441,0.578,9600000
203924,Jerami Grant,PF,29,0.639,0.896,0.451,0.402,0.817,0.152,0.287,0.257,0.477,0.381,0.167,0.605,0.301,0.698,0.561,0.351,0.654,27586207
1630526,Jeremiah Robinson-Earl,PF,23,0.458,0.219,0.474,0.333,0.75,0.13,0.139,0.046,0.091,0.143,0.028,0.084,0.574,0.714,0.52,-0.441,0.587,684843
1631110,Jeremy Sochan,PF,20,0.88,0.781,0.438,0.308,0.771,0.413,0.455,0.312,0.432,0.381,0.139,0.334,0.389,0.654,0.496,-1.145,0.58,5316960
1630579,Jericho Sims,C,25,0.53,0.337,0.691,0.2,0.667,0.261,0.198,0.055,0.091,0.095,0.111,0.058,0.593,0.757,0.527,-0.441,0.57,1927896
1629010,Jerome Robinson,SG,26,0.253,0.088,0.333,0.2,0.636,0.0,0.02,0.018,0.023,0.0,0.028,0.04,0.657,0.58,0.4,-0.529,0.474,
1641724,Jett Howard,SF,20,0.205,0.088,0.333,0.28,0.5,0.022,0.03,0.028,0.045,0.048,0.028,0.046,0.611,0.628,0.527,-0.441,0.528,5026800
1628975,Jevon Carter,PG,28,0.855,0.361,0.378,0.329,0.571,0.043,0.069,0.119,0.114,0.238,0.056,0.144,0.62,0.632,0.484,-0.881,0.526,6190476
202710,Jimmy Butler,PF,34,0.711,0.898,0.499,0.414,0.858,0.391,0.356,0.459,0.386,0.619,0.083,0.599,0.769,0.85,0.652,2.551,0.776,45183960
1629111,Jock Landale,C,28,0.663,0.353,0.515,0.25,0.8,0.348,0.149,0.11,0.136,0.19,0.167,0.141,0.736,0.778,0.561,-0.089,0.657,8000000
203925,Joe Harris,SG,32,0.181,0.273,0.359,0.333,0.5,0.043,0.059,0.055,0.068,0.095,0.028,0.069,0.463,0.623,0.447,-0.617,0.454,19928571
204060,Joe Ingles,SF,36,0.807,0.449,0.436,0.435,0.824,0.065,0.178,0.275,0.227,0.286,0.028,0.127,0.713,0.737,0.553,-0.001,0.565,11000000
203954,Joel Embiid,C,29,0.458,0.888,0.529,0.388,0.883,0.522,0.851,0.514,0.864,0.571,0.472,1.0,0.917,0.915,0.789,3.0,1.0,47607350
1628381,John Collins,PF,26,0.807,0.738,0.532,0.371,0.795,0.5,0.604,0.101,0.318,0.286,0.25,0.435,0.394,0.739,0.545,-0.001,0.693,25340000
1629723,John Konchar,SF,27,0.651,0.559,0.423,0.317,0.84,0.283,0.337,0.183,0.182,0.429,0.25,0.124,0.477,0.719,0.555,-0.001,0.58,2400000
1631098,Johnny Davis,SG,21,0.59,0.318,0.403,0.35,0.583,0.087,0.109,0.055,0.068,0.19,0.056,0.086,0.463,0.613,0.434,-1.057,0.483,5050800
1630548,Johnny Juzang,SG,22,0.229,0.487,0.464,0.416,0.714,0.087,0.149,0.11,0.159,0.095,0.028,0.207,0.583,0.672,0.49,-0.617,0.546,
1628371,Jonathan Isaac,PF,26,0.687,0.412,0.51,0.375,0.72,0.283,0.317,0.046,0.114,0.333,0.333,0.196,0.745,0.822,0.637,0.791,0.724,17400000
1630228,Jonathan Kuminga,PF,21,0.88,0.693,0.529,0.321,0.746,0.261,0.356,0.202,0.364,0.333,0.139,0.464,0.681,0.743,0.555,0.263,0.683,6012840
1629007,Jontay Porter,PF,24,0.301,0.358,0.385,0.333,0.833,0.217,0.218,0.211,0.182,0.381,0.222,0.127,0.472,0.717,0.596,-0.177,0.644,
203903,Jordan Clarkson,SG,31,0.651,0.807,0.413,0.294,0.881,0.196,0.248,0.459,0.614,0.286,0.028,0.493,0.44,0.629,0.475,-1.365,0.604,23487629
1630259,Jordan Ford,PG,25,0.06,0.086,0.571,0.55,0.9,0.0,0.03,0.028,0.045,0.0,0.0,0.058,0.708,0.789,0.605,-0.441,0.68,
1630692,Jordan Goodwin,PG,25,0.675,0.484,0.369,0.298,0.746,0.326,0.287,0.248,0.227,0.381,0.083,0.187,0.528,0.68,0.543,-0.177,0.602,1927896
1641722,Jordan Hawkins,SG,21,0.795,0.452,0.382,0.366,0.838,0.087,0.178,0.092,0.136,0.143,0.028,0.225,0.611,0.679,0.502,-0.705,0.557,4310160
1629162,Jordan McLaughlin,PG,27,0.663,0.289,0.483,0.472,0.722,0.065,0.099,0.183,0.068,0.286,0.028,0.101,0.731,0.828,0.645,0.439,0.656,2320000
1641757,Jordan Miller,SF,24,0.084,0.083,0.556,0.5,0.9,0.087,0.03,0.0,0.023,0.0,0.0,0.046,0.528,0.746,0.488,-0.441,0.63,
1629670,Jordan Nwora,SF,25,0.614,0.356,0.462,0.336,0.83,0.109,0.228,0.11,0.227,0.238,0.083,0.202,0.426,0.659,0.514,-0.529,0.622,3000000
1629673,Jordan Poole,SG,24,0.928,0.794,0.413,0.326,0.877,0.087,0.228,0.404,0.545,0.524,0.083,0.501,0.273,0.609,0.486,-1.365,0.593,27455357
1641775,Jordan Walsh,SF,19,0.096,0.238,0.4,0.222,0.5,0.13,0.168,0.055,0.068,0.286,0.028,0.049,0.843,0.717,0.488,-0.441,0.524,1119563
1630631,Jose Alvarado,PG,25,0.663,0.481,0.412,0.377,0.673,0.087,0.178,0.193,0.159,0.524,0.083,0.205,0.801,0.726,0.561,-0.001,0.6,1836096
1630581,Josh Giddey,SG,21,0.952,0.66,0.475,0.337,0.806,0.304,0.495,0.44,0.477,0.333,0.167,0.354,0.819,0.731,0.592,1.143,0.676,6587040
1630182,Josh Green,SG,23,0.675,0.695,0.479,0.385,0.684,0.152,0.248,0.211,0.25,0.381,0.056,0.236,0.519,0.698,0.51,-0.705,0.552,4765339
1628404,Josh Hart,SF,28,0.964,0.882,0.434,0.31,0.791,0.348,0.673,0.376,0.341,0.429,0.083,0.271,0.801,0.729,0.562,0.791,0.587,12960000
1631169,Josh Minott,SF,21,0.373,0.067,0.472,0.4,0.857,0.022,0.04,0.028,0.023,0.095,0.056,0.046,0.63,0.859,0.662,-0.265,0.746,1719864
1629006,Josh Okogie,SG,25,0.711,0.417,0.417,0.309,0.745,0.261,0.129,0.101,0.136,0.381,0.111,0.133,0.606,0.733,0.553,-0.089,0.591,2815937
1626196,Josh Richardson,SG,30,0.506,0.674,0.444,0.347,0.9,0.087,0.238,0.22,0.182,0.286,0.083,0.285,0.486,0.721,0.537,-0.265,0.58,2891467
1630563,Joshua Primo,SG,21,0.012,0.126,0.333,0.2,0.5,0.109,0.0,0.0,0.455,0.0,0.139,0.029,0.579,0.0,0.074,-0.529,0.131,6105941
201950,Jrue Holiday,PG,33,0.819,0.866,0.48,0.429,0.833,0.261,0.416,0.44,0.409,0.429,0.222,0.36,0.889,0.764,0.604,1.671,0.635,36861707
1629308,Juan Toscano-Anderson,SF,30,0.12,0.118,0.25,0.25,0.5,0.087,0.089,0.037,0.045,0.048,0.028,0.017,0.565,0.597,0.379,-0.529,0.415,439581
1631262,Jules Bernard,SG,24,0.217,0.201,0.453,0.379,0.556,0.109,0.079,0.073,0.091,0.095,0.028,0.112,0.667,0.65,0.504,-0.441,0.604,
1630577,Julian Champagnie,SF,22,0.88,0.519,0.408,0.365,0.815,0.13,0.218,0.128,0.182,0.286,0.167,0.196,0.514,0.685,0.525,-0.441,0.565,3000000
1641763,Julian Phillips,SF,20,0.47,0.206,0.416,0.316,0.684,0.065,0.059,0.028,0.068,0.095,0.056,0.063,0.597,0.655,0.459,-0.705,0.498,1600000
1631124,Julian Strawther,SF,21,0.59,0.281,0.369,0.297,0.71,0.022,0.109,0.083,0.114,0.143,0.028,0.13,0.505,0.638,0.445,-0.969,0.52,2431080
203944,Julius Randle,PF,29,0.542,0.936,0.472,0.311,0.781,0.478,0.693,0.459,0.795,0.238,0.083,0.692,0.819,0.743,0.6,0.967,0.719,28226880
1630551,Justin Champagnie,SF,22,0.169,0.409,0.41,0.289,0.8,0.283,0.228,0.119,0.159,0.333,0.167,0.17,0.421,0.684,0.527,-0.441,0.62,
203200,Justin Holiday,SG,34,0.687,0.388,0.454,0.404,0.75,0.043,0.109,0.11,0.045,0.286,0.056,0.115,0.644,0.73,0.531,-0.353,0.548,2019706
1628382,Justin Jackson,SF,28,0.012,0.0,0.2,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602,0.655,0.416,-0.441,0.369,
1631303,Justin Minaya,SF,24,0.398,0.289,0.297,0.245,0.556,0.196,0.079,0.055,0.068,0.143,0.083,0.052,0.491,0.632,0.453,-0.705,0.476,
203994,Jusuf Nurkic,C,29,0.904,0.719,0.51,0.244,0.64,0.63,0.802,0.367,0.523,0.524,0.306,0.314,0.847,0.764,0.584,0.967,0.691,16875000
1630231,KJ Martin,SF,23,0.711,0.321,0.536,0.286,0.537,0.152,0.149,0.083,0.114,0.19,0.056,0.107,0.597,0.698,0.482,-0.793,0.552,1930681
1629232,Kaiser Gates,SF,27,0.0,0.187,0.2,0.2,0.5,0.0,0.099,0.0,0.0,0.0,0.0,0.0,0.509,0.029,0.0,-0.529,0.0,
1626157,Karl-Anthony Towns,PF,28,0.735,0.864,0.504,0.416,0.873,0.326,0.673,0.275,0.659,0.333,0.194,0.628,0.843,0.78,0.611,1.583,0.717,36016200
202695,Kawhi Leonard,SF,32,0.807,0.906,0.525,0.417,0.885,0.261,0.485,0.33,0.409,0.762,0.25,0.683,0.87,0.818,0.67,3.0,0.798,45640084
1631099,Keegan Murray,SF,23,0.916,0.888,0.454,0.358,0.831,0.304,0.406,0.156,0.182,0.476,0.222,0.438,0.685,0.724,0.545,0.263,0.615,8409000
1628966,Keita Bates-Diop,SF,28,0.627,0.324,0.434,0.304,0.762,0.13,0.149,0.064,0.068,0.238,0.111,0.107,0.556,0.719,0.543,-0.265,0.581,2346614
1629640,Keldon Johnson,SF,24,0.819,0.778,0.454,0.346,0.792,0.304,0.406,0.257,0.318,0.333,0.083,0.452,0.37,0.698,0.529,-0.265,0.631,20000000
203482,Kelly Olynyk,C,32,0.928,0.591,0.555,0.387,0.833,0.304,0.386,0.404,0.432,0.429,0.111,0.282,0.444,0.764,0.598,1.055,0.691,12195122
1626162,Kelly Oubre Jr.,SF,28,0.807,0.797,0.441,0.311,0.75,0.304,0.356,0.138,0.295,0.524,0.194,0.444,0.583,0.697,0.518,-0.529,0.619,2019706
1631112,Kendall Brown,SG,20,0.169,0.102,0.533,0.2,0.625,0.043,0.01,0.028,0.023,0.0,0.0,0.04,0.528,0.67,0.43,-0.529,0.509,1100000
1631254,Kenneth Lofton Jr.,PF,21,0.241,0.241,0.462,0.292,0.654,0.13,0.119,0.147,0.159,0.143,0.056,0.133,0.579,0.695,0.557,-0.353,0.641,500000
1629026,Kenrich Williams,PF,29,0.819,0.388,0.468,0.397,0.5,0.196,0.208,0.119,0.114,0.286,0.028,0.135,0.704,0.745,0.547,-0.177,0.589,6175000
